Id,SeriousDlqin2yrs,probability
30451,0,0.76363
30452,0,0.97282
30453,0,0.92733
30454,1,0.60097
30455,0,0.66112
30456,0,0.98908
30457,0,0.67334
30458,0,0.97748
30459,0,0.99748
30460,0,0.96515
30461,0,0.98055
30462,0,0.87029
30463,0,0.97364
30464,0,0.99321
30465,0,0.8717
30466,0,0.98621
30467,0,0.97699
30468,0,0.96734
30469,0,0.88098
30470,0,0.94988
30471,0,0.97702
30472,0,0.97961
30473,0,0.76395
30474,0,0.61731
30475,0,0.99183
30476,0,0.99439
30477,0,0.86775
30478,0,0.99201
30479,0,0.86319
30480,0,0.85944
30481,0,0.89287
30482,0,0.98939
30483,0,0.98005
30484,0,0.9312
30485,0,0.999
30486,0,0.98286
30487,0,0.96746
30488,0,0.98945
30489,0,0.93605
30490,0,0.94739
30491,0,0.95059
30492,0,0.8698
30493,0,0.75524
30494,0,0.95219
30495,0,0.9872
30496,0,0.96429
30497,0,0.93774
30498,0,0.90785
30499,0,0.97837
30500,0,0.68287
30501,0,0.88427
30502,0,0.99121
30503,0,0.97978
30504,0,0.59744
30505,0,0.9465
30506,0,0.9472
30507,0,0.93125
30508,1,0.65368
30509,0,0.98084
30510,0,0.74583
30511,0,0.99065
30512,0,1
30513,0,0.94692
30514,0,0.93997
30515,0,0.93994
30516,0,0.98914
30517,0,0.97792
30518,0,0.53301
30519,0,0.98981
30520,0,0.69565
30521,0,0.98317
30522,0,0.94969
30523,0,0.93588
30524,0,0.88523
30525,0,0.9888
30526,0,0.99735
30527,0,0.97091
30528,0,0.91177
30529,0,0.83337
30530,0,0.99804
30531,1,0.67087
30532,0,0.90583
30533,0,0.97334
30534,0,0.70165
30535,0,0.97862
30536,0,0.98931
30537,0,0.85142
30538,1,0.58309
30539,0,0.99211
30540,0,0.97704
30541,0,0.94671
30542,0,0.88518
30543,0,0.99702
30544,0,0.98879
30545,0,0.65151
30546,0,0.97221
30547,0,0.54495
30548,0,0.94785
30549,0,0.87106
30550,0,0.80024
30551,0,0.8802
30552,0,0.74542
30553,0,0.98201
30554,0,0.72413
30555,0,0.90175
30556,0,0.9661
30557,0,0.88844
30558,0,0.82172
30559,0,0.98133
30560,0,0.98637
30561,0,0.93637
30562,0,0.96744
30563,0,0.91817
30564,0,0.97698
30565,0,0.88869
30566,0,0.91328
30567,1,0.55083
30568,0,0.87795
30569,0,0.98902
30570,0,0.98539
30571,0,0.89424
30572,0,0.96739
30573,0,0.88892
30574,0,0.9017
30575,0,0.98601
30576,0,0.97216
30577,0,0.79678
30578,0,0.97793
30579,0,0.96323
30580,0,0.99111
30581,0,0.97515
30582,0,0.9504
30583,0,0.9251
30584,0,0.97116
30585,0,0.99002
30586,0,0.90785
30587,0,0.99749
30588,1,0.65104
30589,0,0.97059
30590,0,0.93192
30591,0,0.87351
30592,0,0.92313
30593,0,0.97487
30594,0,0.85947
30595,0,0.79004
30596,1,0.54206
30597,0,0.88895
30598,0,0.89348
30599,0,0.98534
30600,0,0.98794
30601,0,0.84349
30602,0,0.96575
30603,0,0.99228
30604,0,0.74367
30605,0,0.99519
30606,0,0.99228
30607,0,0.98093
30608,0,0.68913
30609,0,0.96851
30610,0,0.79252
30611,0,0.97667
30612,0,0.98075
30613,0,0.62056
30614,0,0.92267
30615,0,0.94789
30616,0,0.92076
30617,0,0.98527
30618,0,0.96377
30619,0,0.94152
30620,0,0.9042
30621,0,0.94255
30622,0,0.9551
30623,0,0.93093
30624,0,0.94311
30625,0,0.97816
30626,0,0.97932
30627,0,0.99267
30628,0,0.86918
30629,0,0.95325
30630,0,0.96937
30631,0,0.93935
30632,0,0.95446
30633,0,0.95034
30634,0,0.91265
30635,0,0.98632
30636,0,0.96267
30637,0,0.99001
30638,0,0.66279
30639,0,0.96623
30640,0,0.97999
30641,0,0.83374
30642,0,0.98499
30643,0,0.99299
30644,0,0.96685
30645,0,0.90374
30646,0,0.8825
30647,0,0.67847
30648,0,0.92912
30649,0,0.94893
30650,0,0.87223
30651,1,0.57803
30652,0,0.93972
30653,0,0.9525
30654,0,0.98224
30655,0,0.61527
30656,0,0.8339
30657,0,0.98688
30658,0,0.98713
30659,0,0.90486
30660,0,0.9002
30661,0,0.95452
30662,0,0.9739
30663,0,0.88089
30664,0,0.96986
30665,0,0.88959
30666,0,0.96667
30667,0,0.93295
30668,0,0.98908
30669,1,0.64483
30670,0,0.95585
30671,0,0.8682
30672,0,0.94595
30673,0,0.98395
30674,0,0.90301
30675,0,0.66864
30676,0,0.9927
30677,0,0.94541
30678,0,0.89617
30679,0,0.98896
30680,0,0.63931
30681,0,0.97918
30682,0,0.97433
30683,0,0.97067
30684,0,0.97702
30685,0,0.88088
30686,0,0.99476
30687,0,0.96368
30688,0,0.52259
30689,0,0.65657
30690,0,0.90691
30691,0,0.97358
30692,0,0.96294
30693,0,0.69362
30694,0,0.93766
30695,0,0.99076
30696,0,0.9134
30697,0,0.97906
30698,0,0.92703
30699,0,0.93902
30700,0,0.9658
30701,0,0.96838
30702,0,0.98305
30703,0,0.91605
30704,0,0.9733
30705,0,0.98347
30706,0,0.98348
30707,0,0.95967
30708,0,0.985
30709,0,0.98751
30710,0,0.77302
30711,0,0.99044
30712,0,0.52267
30713,0,0.99244
30714,0,0.99033
30715,0,0.94685
30716,0,0.99258
30717,0,0.9838
30718,0,0.91899
30719,0,0.8092
30720,0,0.9705
30721,0,0.87407
30722,0,0.97486
30723,0,0.89935
30724,0,0.98922
30725,0,0.79464
30726,0,0.89218
30727,0,0.99668
30728,0,0.93424
30729,0,0.9536
30730,0,0.93516
30731,0,0.95544
30732,0,0.97666
30733,0,0.95767
30734,1,0.57605
30735,0,0.92681
30736,0,0.99099
30737,0,0.97363
30738,0,0.98273
30739,0,0.99094
30740,0,0.98025
30741,0,0.99651
30742,0,0.9728
30743,0,0.86221
30744,0,0.84372
30745,0,0.81131
30746,0,0.98497
30747,0,0.86994
30748,0,0.97962
30749,0,0.94294
30750,0,0.97983
30751,0,0.92058
30752,1,0.60479
30753,0,0.99259
30754,0,0.53257
30755,0,0.87243
30756,0,0.83632
30757,0,0.89992
30758,0,0.90718
30759,0,0.94497
30760,1,0.57278
30761,0,0.9572
30762,0,0.91644
30763,0,0.9423
30764,0,0.95254
30765,0,0.90816
30766,0,0.89421
30767,0,0.96287
30768,0,0.97516
30769,0,0.98289
30770,0,0.94346
30771,0,0.99662
30772,0,0.94919
30773,0,0.9686
30774,0,0.97735
30775,0,0.8931
30776,0,0.9995
30777,0,0.99428
30778,0,0.87114
30779,0,0.98866
30780,0,0.76365
30781,0,0.97502
30782,0,0.88934
30783,0,0.97863
30784,0,0.9617
30785,0,0.87257
30786,0,0.92499
30787,0,0.7134
30788,0,0.92731
30789,0,0.94
30790,0,0.96717
30791,0,0.93478
30792,0,0.74857
30793,0,0.96783
30794,0,0.99485
30795,0,0.8459
30796,0,0.99147
30797,0,0.98252
30798,0,0.82533
30799,0,0.96991
30800,0,0.89065
30801,0,0.98707
30802,0,0.97459
30803,1,0.56342
30804,0,0.86094
30805,0,0.98887
30806,0,0.98759
30807,0,0.69592
30808,0,0.93292
30809,0,0.85439
30810,0,0.94702
30811,0,0.97041
30812,0,0.85419
30813,0,0.97062
30814,0,0.98105
30815,0,0.99042
30816,1,0.73068
30817,0,0.8607
30818,0,0.91208
30819,0,0.82071
30820,0,0.96973
30821,0,0.98606
30822,0,0.9867
30823,0,0.98405
30824,0,0.9521
30825,0,0.96761
30826,0,0.98515
30827,0,0.94461
30828,0,0.95891
30829,0,0.98375
30830,0,0.91297
30831,0,0.88155
30832,0,0.9761
30833,0,0.87613
30834,0,0.97718
30835,0,0.78826
30836,0,0.74996
30837,1,0.6658
30838,0,0.98525
30839,0,0.6611
30840,0,0.99712
30841,0,0.96705
30842,0,0.98855
30843,0,0.97088
30844,0,0.96848
30845,0,0.96435
30846,0,0.92424
30847,0,0.97363
30848,0,0.96787
30849,0,0.93077
30850,0,0.97798
30851,0,0.98108
30852,0,0.91509
30853,0,0.98798
30854,0,0.97269
30855,0,0.98907
30856,0,0.97777
30857,0,0.98454
30858,0,0.85977
30859,0,0.65248
30860,0,0.96258
30861,0,0.94682
30862,0,0.97182
30863,0,0.74196
30864,0,0.96694
30865,0,0.8958
30866,0,0.97579
30867,0,0.9757
30868,0,0.98553
30869,0,0.98722
30870,0,0.8702
30871,0,0.92536
30872,0,0.7457
30873,0,0.97356
30874,0,0.99306
30875,0,0.97115
30876,0,0.92729
30877,0,0.86742
30878,0,0.98224
30879,1,0.68195
30880,0,0.99221
30881,0,0.71639
30882,0,0.96479
30883,0,0.98925
30884,0,0.871
30885,0,0.98449
30886,0,0.98822
30887,0,0.96027
30888,0,0.97496
30889,0,0.98782
30890,0,0.90115
30891,0,0.93079
30892,0,0.9513
30893,1,0.62367
30894,0,0.94333
30895,0,0.96722
30896,0,0.96653
30897,0,0.97318
30898,0,0.97378
30899,0,0.84902
30900,0,0.58861
30901,0,0.97018
30902,0,0.96114
30903,0,0.99243
30904,0,0.92236
30905,0,0.81474
30906,0,0.93547
30907,0,0.98857
30908,0,0.93198
30909,0,0.98297
30910,0,0.80553
30911,0,0.99181
30912,0,0.98545
30913,0,0.93943
30914,0,0.98778
30915,0,0.96624
30916,0,0.98089
30917,0,0.97155
30918,0,0.91815
30919,0,0.99358
30920,0,0.98573
30921,0,0.61736
30922,0,0.98073
30923,0,0.99275
30924,0,0.78736
30925,0,0.95808
30926,0,0.96548
30927,0,0.85281
30928,0,0.98954
30929,0,0.82756
30930,0,0.95126
30931,0,0.87922
30932,0,0.99024
30933,0,0.87249
30934,0,0.96009
30935,0,0.89454
30936,0,0.98087
30937,0,0.92243
30938,0,0.82322
30939,0,0.90192
30940,0,0.99276
30941,0,0.97781
30942,0,0.9818
30943,0,0.99563
30944,0,0.98073
30945,0,0.97456
30946,0,0.97712
30947,1,0.68731
30948,0,0.95517
30949,0,0.65807
30950,0,0.97135
30951,0,0.98704
30952,0,0.95065
30953,0,0.99725
30954,0,0.89696
30955,0,0.90209
30956,0,0.99119
30957,0,0.95572
30958,0,0.89697
30959,0,0.85773
30960,0,0.86757
30961,0,0.98384
30962,0,0.70695
30963,0,0.80758
30964,0,0.97427
30965,0,0.88681
30966,0,0.9551
30967,0,0.94525
30968,0,0.9182
30969,0,0.96053
30970,0,0.97712
30971,0,0.83989
30972,0,0.92264
30973,0,0.91203
30974,0,0.98284
30975,0,0.97808
30976,1,0.56033
30977,0,0.79438
30978,0,0.82816
30979,0,0.99013
30980,0,0.90356
30981,0,0.98158
30982,0,0.82891
30983,0,0.92997
30984,0,0.98371
30985,0,0.93132
30986,0,0.97461
30987,0,0.97279
30988,0,0.98486
30989,0,0.82966
30990,0,0.91969
30991,1,0.57121
30992,0,0.95921
30993,0,0.98106
30994,0,0.96321
30995,0,0.96957
30996,0,0.9889
30997,0,0.98731
30998,0,0.98449
30999,0,0.60246
31000,1,0.63851
31001,0,0.97871
31002,0,0.95075
31003,1,0.504
31004,0,0.92239
31005,0,0.90287
31006,1,0.69919
31007,0,0.924
31008,0,0.943
31009,0,0.98092
31010,0,0.93258
31011,0,0.81986
31012,0,0.9349
31013,0,0.97954
31014,0,0.97184
31015,0,0.95832
31016,0,0.89139
31017,0,0.98141
31018,0,0.99003
31019,0,0.98381
31020,0,0.94829
31021,0,0.94649
31022,0,0.96694
31023,0,0.93517
31024,0,0.95596
31025,1,0.57176
31026,0,0.9865
31027,0,0.95087
31028,0,0.94733
31029,1,0.66166
31030,0,0.9413
31031,0,0.70289
31032,0,0.88927
31033,0,0.95923
31034,0,0.73499
31035,0,0.88827
31036,0,0.96863
31037,0,0.99141
31038,0,0.88286
31039,0,0.53813
31040,0,0.97934
31041,0,0.9883
31042,0,0.99623
31043,0,0.98086
31044,0,0.9909
31045,0,0.85213
31046,0,0.95532
31047,0,0.95081
31048,0,0.9304
31049,0,0.97515
31050,0,0.93402
31051,0,0.99
31052,0,0.97314
31053,0,0.96531
31054,0,0.57978
31055,0,0.96918
31056,0,0.9813
31057,0,0.99395
31058,0,0.95257
31059,0,0.88681
31060,0,0.97183
31061,0,0.97527
31062,0,0.9844
31063,0,0.9753
31064,1,0.60895
31065,0,0.98928
31066,0,0.85783
31067,0,0.99221
31068,0,0.97567
31069,0,0.98254
31070,0,0.94588
31071,0,0.96876
31072,0,0.88541
31073,0,0.97449
31074,0,0.89806
31075,0,0.99119
31076,0,0.90934
31077,0,0.97553
31078,0,0.98585
31079,0,0.81459
31080,0,0.98916
31081,0,0.96196
31082,0,0.96394
31083,0,0.69708
31084,0,0.91758
31085,0,0.99467
31086,1,0.63202
31087,0,0.95263
31088,0,0.97727
31089,0,0.98782
31090,0,0.92145
31091,0,0.98956
31092,0,0.57411
31093,0,0.96839
31094,0,0.98946
31095,0,0.99288
31096,0,0.97478
31097,0,0.66052
31098,0,0.97704
31099,0,0.84898
31100,0,0.88238
31101,0,0.98098
31102,0,0.95986
31103,0,0.96991
31104,0,0.97245
31105,0,0.94277
31106,0,0.98038
31107,0,0.98086
31108,0,0.94054
31109,0,0.82646
31110,0,0.98045
31111,0,0.94603
31112,0,0.75897
31113,0,0.87228
31114,0,0.97962
31115,0,0.98265
31116,0,0.85008
31117,0,0.97754
31118,0,0.97387
31119,0,0.99158
31120,0,0.98983
31121,0,0.98686
31122,0,0.97065
31123,0,0.89232
31124,0,0.91886
31125,0,0.98027
31126,0,0.97234
31127,0,0.92212
31128,0,0.84776
31129,0,0.87018
31130,1,0.62375
31131,0,0.97104
31132,0,0.96594
31133,0,0.99322
31134,0,0.98606
31135,0,0.98077
31136,0,0.94986
31137,0,0.86537
31138,0,0.97326
31139,0,0.93371
31140,0,0.97569
31141,0,0.97703
31142,0,0.97958
31143,0,0.99191
31144,0,0.88714
31145,0,0.52804
31146,0,0.98571
31147,0,0.85784
31148,0,0.85937
31149,0,0.75591
31150,0,0.8722
31151,0,0.97926
31152,0,0.97462
31153,0,0.99129
31154,0,0.6068
31155,0,0.97334
31156,0,0.97449
31157,0,0.93522
31158,0,0.90006
31159,0,0.96548
31160,0,0.69554
31161,0,0.98838
31162,0,0.994
31163,1,0.62685
31164,0,0.96682
31165,1,0.56884
31166,0,0.96735
31167,0,0.89227
31168,0,0.79902
31169,0,0.85416
31170,0,0.98012
31171,0,0.87055
31172,0,0.90855
31173,0,0.92104
31174,0,0.96242
31175,0,0.98547
31176,0,0.97048
31177,0,0.98315
31178,0,0.7531
31179,0,0.97493
31180,0,0.85916
31181,0,0.95278
31182,0,0.99385
31183,0,0.98612
31184,0,0.97204
31185,0,0.96318
31186,0,0.98847
31187,0,0.94541
31188,0,0.90879
31189,0,0.98983
31190,0,0.9798
31191,0,0.97074
31192,1,0.5065
31193,0,0.83161
31194,0,0.88063
31195,0,0.94525
31196,0,0.9459
31197,0,0.98891
31198,0,0.92274
31199,0,0.92627
31200,0,0.9624
31201,0,0.98242
31202,0,0.75208
31203,1,0.58409
31204,0,0.96845
31205,0,0.96008
31206,0,0.98136
31207,0,0.97543
31208,0,0.74519
31209,0,0.96895
31210,0,0.93126
31211,0,0.95851
31212,0,0.84058
31213,0,0.9636
31214,0,0.98803
31215,0,0.87466
31216,1,0.61299
31217,0,0.98027
31218,1,0.53512
31219,0,0.75694
31220,1,0.5637
31221,0,0.94743
31222,1,0.50824
31223,0,0.9686
31224,0,0.98729
31225,0,0.97461
31226,0,0.94798
31227,0,0.89797
31228,0,0.94732
31229,0,0.86794
31230,0,0.85821
31231,0,0.96141
31232,0,0.94318
31233,0,0.98887
31234,0,0.97522
31235,0,0.98289
31236,0,0.67315
31237,0,0.9681
31238,0,0.98392
31239,0,0.81072
31240,0,0.91344
31241,0,0.97257
31242,0,0.97267
31243,0,0.88103
31244,0,0.98629
31245,0,0.96352
31246,0,0.89734
31247,0,0.96382
31248,0,0.98651
31249,0,0.89147
31250,0,0.99103
31251,0,0.98667
31252,0,0.96083
31253,0,0.95679
31254,0,0.95118
31255,0,0.95109
31256,0,0.85349
31257,0,0.93877
31258,0,0.98215
31259,0,0.96654
31260,0,0.98585
31261,0,0.92195
31262,0,0.97448
31263,0,0.98032
31264,0,0.98602
31265,1,0.59663
31266,0,0.98233
31267,0,0.90546
31268,0,0.7747
31269,0,0.63136
31270,0,0.98068
31271,0,0.67435
31272,0,0.97051
31273,0,0.92392
31274,0,0.93375
31275,0,0.96798
31276,0,0.88321
31277,0,0.8932
31278,0,0.81081
31279,0,0.89711
31280,0,0.98023
31281,0,0.97848
31282,0,0.96123
31283,0,0.91067
31284,0,0.99541
31285,0,0.96712
31286,0,0.9925
31287,0,0.8691
31288,0,0.99041
31289,0,0.99032
31290,0,0.96149
31291,0,0.94799
31292,0,0.98317
31293,0,0.90729
31294,0,0.94328
31295,0,0.99758
31296,1,0.51847
31297,0,0.97747
31298,0,0.93786
31299,0,0.9683
31300,0,0.9213
31301,0,0.94743
31302,0,0.96159
31303,0,0.98177
31304,0,0.98764
31305,0,0.95851
31306,0,0.75471
31307,0,0.99639
31308,0,0.98445
31309,0,0.90515
31310,0,0.93899
31311,0,0.87159
31312,0,0.97868
31313,0,0.56235
31314,0,0.68643
31315,0,0.98184
31316,0,0.89333
31317,0,0.95078
31318,1,0.58082
31319,0,0.9709
31320,0,0.98318
31321,0,0.99831
31322,0,0.97382
31323,0,0.90147
31324,0,0.95102
31325,0,0.7322
31326,0,0.98003
31327,0,0.9718
31328,0,0.98383
31329,0,0.98487
31330,0,0.95659
31331,0,0.90969
31332,0,0.8529
31333,0,0.79527
31334,0,0.99018
31335,0,0.89719
31336,0,0.99209
31337,0,0.72015
31338,0,0.99609
31339,0,0.98402
31340,0,0.97727
31341,0,0.99438
31342,0,0.9054
31343,1,0.539
31344,0,0.98718
31345,0,0.96501
31346,0,0.92965
31347,0,0.73394
31348,0,0.79811
31349,0,0.93203
31350,1,0.51335
31351,0,0.83649
31352,0,0.97184
31353,0,0.87505
31354,0,0.91999
31355,0,0.9912
31356,0,0.87637
31357,0,0.96931
31358,0,0.98286
31359,0,0.88386
31360,0,0.70088
31361,0,0.76945
31362,0,0.94299
31363,0,0.94076
31364,0,0.98699
31365,0,0.81168
31366,0,0.87108
31367,0,0.97617
31368,0,0.99261
31369,0,0.97111
31370,0,0.96214
31371,0,0.9701
31372,0,0.9763
31373,0,0.88544
31374,0,0.96649
31375,1,0.57599
31376,0,0.67207
31377,0,0.97862
31378,0,0.96227
31379,1,0.63726
31380,0,0.79236
31381,0,0.97964
31382,0,0.75397
31383,0,0.89074
31384,0,0.92614
31385,0,0.90744
31386,0,0.91777
31387,0,0.98043
31388,0,0.79997
31389,0,0.90334
31390,0,0.93675
31391,0,0.96648
31392,0,0.92044
31393,0,0.62525
31394,0,0.95353
31395,0,0.93931
31396,0,0.81973
31397,0,0.95015
31398,0,0.96055
31399,0,0.96003
31400,0,0.77437
31401,0,0.98209
31402,0,0.84105
31403,0,0.97558
31404,0,0.9806
31405,0,0.97817
31406,0,0.797
31407,0,0.94285
31408,0,0.77432
31409,0,0.99047
31410,0,0.95191
31411,0,0.9019
31412,0,0.98247
31413,0,0.9631
31414,0,0.99708
31415,0,0.98322
31416,0,0.97823
31417,1,0.64167
31418,0,0.90515
31419,0,0.8873
31420,0,0.96755
31421,0,0.75697
31422,0,0.9253
31423,0,0.97857
31424,0,0.98488
31425,0,0.98489
31426,0,0.8971
31427,0,0.85365
31428,0,0.98592
31429,0,0.99074
31430,0,0.90216
31431,0,0.97267
31432,0,0.9886
31433,0,0.98841
31434,0,0.97047
31435,0,0.90832
31436,0,0.97957
31437,1,0.65628
31438,0,0.93934
31439,0,0.59717
31440,0,0.98697
31441,0,0.97123
31442,0,0.99359
31443,0,0.98397
31444,0,0.95722
31445,0,0.8481
31446,0,0.95009
31447,1,0.52087
31448,0,0.97397
31449,0,0.50481
31450,0,0.60099
31451,0,0.98177
31452,0,0.99258
31453,0,0.96472
31454,0,0.75873
31455,0,0.98801
31456,0,0.92048
31457,0,0.9725
31458,0,0.98333
31459,0,0.98536
31460,0,0.98226
31461,0,0.97933
31462,0,0.93345
31463,0,0.93688
31464,0,0.9851
31465,0,0.95637
31466,0,0.97529
31467,0,0.98132
31468,0,0.93479
31469,0,0.99134
31470,1,0.56228
31471,0,0.59334
31472,0,0.96985
31473,0,0.96902
31474,0,0.99455
31475,0,0.96862
31476,0,0.87377
31477,0,0.92951
31478,0,0.88438
31479,0,0.95174
31480,0,0.96598
31481,0,0.94362
31482,0,0.97145
31483,0,0.92757
31484,0,0.97155
31485,0,0.78472
31486,0,0.80347
31487,0,0.98893
31488,0,0.94088
31489,0,0.80716
31490,0,0.9727
31491,1,0.62577
31492,0,0.93604
31493,0,0.98765
31494,0,0.9453
31495,0,0.98837
31496,0,0.80312
31497,0,0.86288
31498,0,0.97777
31499,0,0.9919
31500,0,0.8255
31501,0,0.91113
31502,0,0.98329
31503,0,0.96043
31504,0,0.9244
31505,0,0.89899
31506,0,0.98662
31507,0,0.97774
31508,0,0.98231
31509,0,0.90099
31510,0,0.96429
31511,0,0.65958
31512,0,0.98333
31513,0,0.59808
31514,0,0.97993
31515,0,0.92499
31516,0,0.78237
31517,0,0.98478
31518,0,0.98094
31519,0,0.97757
31520,0,0.97504
31521,0,0.91368
31522,0,0.86927
31523,0,0.97058
31524,0,0.99144
31525,0,0.88339
31526,0,0.97109
31527,0,0.63435
31528,0,0.95464
31529,0,0.97259
31530,0,0.97662
31531,0,0.99309
31532,1,0.67499
31533,0,0.94636
31534,0,0.98761
31535,0,0.94284
31536,0,0.97285
31537,0,0.66385
31538,0,0.85382
31539,0,0.96636
31540,0,0.97262
31541,1,0.64144
31542,0,0.97179
31543,0,0.84671
31544,0,0.97708
31545,0,0.95842
31546,0,0.98525
31547,0,0.95684
31548,0,0.92951
31549,1,0.60153
31550,0,0.98242
31551,0,0.75616
31552,0,0.97961
31553,0,0.93387
31554,0,0.94633
31555,0,0.96528
31556,0,0.86657
31557,0,0.98037
31558,0,0.939
31559,0,0.94335
31560,0,0.74881
31561,0,0.83514
31562,0,0.99
31563,0,0.95633
31564,0,0.98959
31565,0,0.95103
31566,1,0.55137
31567,0,0.99045
31568,1,0.66915
31569,0,0.84137
31570,0,0.9755
31571,0,0.99188
31572,0,0.93761
31573,0,0.97337
31574,0,0.97461
31575,0,0.98854
31576,0,0.97396
31577,0,0.99749
31578,0,0.84543
31579,0,0.8923
31580,0,0.90881
31581,0,0.97025
31582,0,0.95183
31583,0,0.6456
31584,0,0.97975
31585,0,0.87131
31586,0,0.9742
31587,0,0.90053
31588,0,0.98367
31589,0,0.93352
31590,0,0.97798
31591,0,0.98598
31592,0,0.98198
31593,0,0.95443
31594,0,0.96931
31595,0,0.92178
31596,0,0.99254
31597,0,0.96007
31598,0,0.87921
31599,0,0.86999
31600,0,0.51775
31601,0,0.80702
31602,0,0.98785
31603,0,0.98452
31604,0,0.88125
31605,0,0.9761
31606,0,0.95579
31607,0,0.98498
31608,0,0.9868
31609,0,0.94068
31610,0,0.92236
31611,0,0.98889
31612,0,0.98903
31613,0,0.95652
31614,0,0.98667
31615,0,0.97482
31616,0,0.9756
31617,0,0.86764
31618,0,0.96583
31619,0,0.92791
31620,0,0.88593
31621,0,0.90689
31622,0,0.71205
31623,0,0.97902
31624,0,0.89494
31625,0,0.98596
31626,0,0.96389
31627,0,0.89268
31628,0,0.97202
31629,0,0.83799
31630,0,0.98857
31631,0,0.89813
31632,0,0.99026
31633,0,0.8983
31634,0,0.8693
31635,0,0.91246
31636,0,0.97951
31637,0,0.82839
31638,0,0.96627
31639,0,0.96017
31640,0,0.98938
31641,0,0.76545
31642,0,0.87418
31643,0,0.9866
31644,0,0.95909
31645,0,0.9352
31646,0,0.99069
31647,0,0.94729
31648,0,0.98803
31649,0,0.98985
31650,0,0.96704
31651,0,0.94846
31652,0,0.9819
31653,0,0.88835
31654,0,0.97434
31655,0,0.93937
31656,0,0.98318
31657,0,0.98972
31658,0,0.97809
31659,0,0.99563
31660,0,0.95749
31661,0,0.99284
31662,0,0.97055
31663,0,0.97459
31664,0,0.90757
31665,0,0.99088
31666,0,0.90539
31667,1,0.62748
31668,0,0.75963
31669,0,0.93224
31670,0,0.86669
31671,0,0.96476
31672,0,0.95568
31673,0,0.93984
31674,0,0.97418
31675,0,0.89971
31676,0,0.98509
31677,0,0.83207
31678,0,0.95881
31679,0,0.94573
31680,0,0.72899
31681,0,0.96156
31682,0,0.93459
31683,0,0.8522
31684,0,0.92846
31685,0,0.99406
31686,0,0.95843
31687,0,0.98757
31688,0,0.98316
31689,0,0.97526
31690,0,0.98243
31691,0,0.86024
31692,0,0.95585
31693,0,0.98915
31694,0,0.96387
31695,0,0.88352
31696,0,0.87511
31697,0,0.97543
31698,0,0.9858
31699,0,0.95105
31700,0,0.95772
31701,0,0.86286
31702,0,0.983
31703,0,0.98467
31704,0,0.98967
31705,0,0.98295
31706,0,0.96287
31707,0,0.97952
31708,0,0.8372
31709,0,0.98159
31710,0,0.97939
31711,0,0.97664
31712,0,0.93802
31713,1,0.67869
31714,0,0.89192
31715,0,0.81688
31716,0,0.9704
31717,0,0.8194
31718,0,0.90989
31719,0,0.98621
31720,0,0.97195
31721,0,0.97461
31722,0,0.9775
31723,0,0.99175
31724,0,0.97109
31725,0,0.90767
31726,0,0.98763
31727,0,0.99282
31728,0,0.76396
31729,0,0.99255
31730,0,0.98608
31731,0,0.92983
31732,0,0.91296
31733,0,0.9792
31734,1,0.61454
31735,0,0.97063
31736,0,0.84422
31737,0,0.88847
31738,1,0.57878
31739,0,0.99096
31740,0,0.91656
31741,0,0.9101
31742,0,0.98704
31743,0,0.84633
31744,0,0.9647
31745,0,0.87977
31746,0,0.99031
31747,0,0.95265
31748,0,0.99005
31749,0,0.89095
31750,0,0.79093
31751,0,0.8809
31752,0,0.83283
31753,0,0.81516
31754,0,0.97871
31755,0,0.92087
31756,0,0.76691
31757,0,0.9077
31758,0,0.99229
31759,0,0.95734
31760,0,0.97715
31761,0,0.98378
31762,0,0.95495
31763,0,0.97631
31764,1,0.50495
31765,0,0.84457
31766,0,0.9844
31767,0,0.98642
31768,0,0.98682
31769,0,0.98434
31770,0,0.9715
31771,0,0.96205
31772,0,0.87299
31773,0,0.96079
31774,0,0.98666
31775,0,0.95871
31776,0,0.50629
31777,0,0.88108
31778,0,0.83021
31779,0,0.98557
31780,0,0.72026
31781,0,0.97548
31782,0,0.93503
31783,0,0.92313
31784,0,0.93745
31785,0,0.94227
31786,1,0.51799
31787,0,0.88776
31788,0,0.99045
31789,0,0.93622
31790,0,0.93951
31791,0,0.94503
31792,0,0.94812
31793,0,0.98809
31794,0,0.92461
31795,0,0.96082
31796,0,0.9669
31797,0,0.97953
31798,0,0.86989
31799,0,0.9814
31800,0,0.97323
31801,0,0.97629
31802,0,0.96892
31803,0,0.96687
31804,1,0.67021
31805,0,0.99116
31806,0,0.86211
31807,0,0.95811
31808,0,0.94482
31809,0,0.98849
31810,0,0.94
31811,0,0.99561
31812,0,0.99053
31813,0,0.93816
31814,0,0.8352
31815,0,0.99554
31816,0,0.78837
31817,0,0.97702
31818,0,0.92854
31819,0,0.76012
31820,0,0.98089
31821,0,0.96296
31822,0,0.96502
31823,0,0.97095
31824,0,0.98657
31825,0,0.95823
31826,0,0.84606
31827,0,0.96016
31828,0,0.95389
31829,0,0.94829
31830,0,0.96659
31831,0,0.97702
31832,0,0.80835
31833,0,0.99259
31834,0,0.96415
31835,0,0.91968
31836,0,0.81221
31837,0,0.8066
31838,0,0.99069
31839,0,0.96575
31840,0,0.83772
31841,0,0.97699
31842,0,0.77677
31843,0,0.927
31844,0,0.8924
31845,0,0.9951
31846,0,0.97806
31847,0,0.95697
31848,0,0.99079
31849,0,0.96542
31850,0,0.97323
