Id,Probability
15909,0.0098
15910,0.03864
15911,0.013
15912,0.52667
15913,0.00689
15914,0.00373
15915,0.01427
15916,0.02843
15917,0.06135
15918,0.01544
15919,0.00623
15920,0.03098
15921,0.32405
15922,0.00468
15923,0.02425
15924,0.00735
15925,0.02924
15926,0.00861
15927,0.00712
15928,0.01247
15929,0.00878
15930,0.00567
15931,0.00638
15932,0.00793
15933,0.01399
15934,0.12978
15935,0.02216
15936,0.00641
15937,0.03714
15938,0.0353
15939,0.02193
15940,0.00776
15941,0.01336
15942,0.03397
15943,0.01667
15944,0.50658
15945,0.20206
15946,0.00976
15947,0.01279
15948,0.03752
15949,0.53722
15950,0.0154
15951,0.00733
15952,0.0171
15953,0.0082
15954,0.00337
15955,0.04717
15956,0.17933
15957,0.59575
15958,0.01091
15959,0.01488
15960,0.01006
15961,0.23161
15962,0.00758
15963,0.01854
15964,0.05567
15965,0.00781
15966,0.00774
15967,0.02779
15968,0.00929
15969,0.02792
15970,0.00926
15971,0.04565
15972,0.02749
15973,0.00475
15974,0.61757
15975,0.02085
15976,0.3689
15977,0.38541
15978,0.00881
15979,0.02237
15980,0.00886
15981,0.00515
15982,0.00916
15983,0.00589
15984,0.00629
15985,0.00913
15986,0.13591
15987,0.05845
15988,0.10433
15989,0.02989
15990,0.00449
15991,0.02487
15992,0.01836
15993,0.09825
15994,0.03643
15995,0.35502
15996,0.00761
15997,0.00954
15998,0.00859
15999,0.0335
16000,0.05239
16001,0.24831
16002,0.02127
16003,0.00466
16004,0.00623
16005,0.04892
16006,0.00806
16007,0.0079
16008,0.66798
16009,0.05225
16010,0.0046
16011,0.01702
16012,0.26782
16013,0.08362
16014,0.32972
16015,0.00849
16016,0.01708
16017,0.01656
16018,0.28757
16019,0.2423
16020,0.01152
16021,0.01137
16022,0.00878
16023,0.19435
16024,0.08951
16025,0.0074
16026,0.00689
16027,0.00986
16028,0.1027
16029,0.00767
16030,0.00502
16031,0.00951
16032,0.00959
16033,0.01005
16034,0.31658
16035,0.00829
16036,0.02577
16037,0.01579
16038,0.02589
16039,0.19075
16040,0.02737
16041,0.0101
16042,0.17424
16043,0.01756
16044,0.25825
16045,0.0647
16046,0.2825
16047,0.10585
16048,0.01047
16049,0.00469
16050,0.00496
16051,0.04725
16052,0.00885
16053,0.05888
16054,0.17575
16055,0.12126
16056,0.12681
16057,0.02881
16058,0.05639
16059,0.29529
16060,0.03223
16061,0.03932
16062,0.01021
16063,0.16641
16064,0.11253
16065,0.00688
16066,0.14177
16067,0.01554
16068,0.03485
16069,0.01591
16070,0.00878
16071,0.10582
16072,0.02915
16073,0.05844
16074,0.23344
16075,0.00463
16076,0.02074
16077,0.03809
16078,0.0136
16079,0.04403
16080,0.01184
16081,0.05043
16082,0.01267
16083,0.00601
16084,0.00658
16085,0.09845
16086,0.24621
16087,0.07702
16088,0.02506
16089,0.08212
16090,0.01161
16091,0.00757
16092,0.0712
16093,0.00765
16094,0.00559
16095,0.0115
16096,0.00695
16097,0.00605
16098,0.00467
16099,0.05354
16100,0.00401
16101,0.02961
16102,0.01022
16103,0.29175
16104,0.01025
16105,0.07132
16106,0.006
16107,0.07054
16108,0.07929
16109,0.00783
16110,0.04113
16111,0.29459
16112,0.01648
16113,0.65365
16114,0.05163
16115,0.04374
16116,0.00862
16117,0.02528
16118,0.02405
16119,0.03746
16120,0.00937
16121,0.09315
16122,0.0186
16123,0.02462
16124,0.05227
16125,0.00946
16126,0.08936
16127,0.02996
16128,0.00426
16129,0.12731
16130,0.42529
16131,0.09638
16132,0.15966
16133,0.03484
16134,0.01468
16135,0.04203
16136,0.02864
16137,0.00927
16138,0.01117
16139,0.02917
16140,0.07885
16141,0.19491
16142,0.00706
16143,0.0421
16144,0.01036
16145,0.0359
16146,0.00458
16147,0.00773
16148,0.00872
16149,0.0395
16150,0.00804
16151,0.0042
16152,0.01508
16153,0.00461
16154,0.1588
16155,0.01279
16156,0.15605
16157,0.01041
16158,0.00927
16159,0.00826
16160,0.00868
16161,0.011
16162,0.04767
16163,0.19308
16164,0.00921
16165,0.008
16166,0.01019
16167,0.01132
16168,0.0116
16169,0.07736
16170,0.22179
16171,0.4836
16172,0.04608
16173,0.00879
16174,0.03106
16175,0.00788
16176,0.00937
16177,0.60319
16178,0.00873
16179,0.05259
16180,0.00762
16181,0.01106
16182,0.01695
16183,0.00436
16184,0.30361
16185,0.1839
16186,0.02186
16187,0.01246
16188,0.00821
16189,0.01524
16190,0.01123
16191,0.04847
16192,0.00572
16193,0.20443
16194,0.05982
16195,0.00988
16196,0.01239
16197,0.01011
16198,0.04617
16199,0.06813
16200,0.02831
16201,0.0431
16202,0.00814
16203,0.10055
16204,0.05904
16205,0.01166
16206,0.1707
16207,0.00803
16208,0.03374
16209,0.00791
16210,0.00811
16211,0.01009
16212,0.00462
16213,0.00645
16214,0.03466
16215,0.2497
16216,0.00708
16217,0.02254
16218,0.52923
16219,0.05505
16220,0.02192
16221,0.00916
16222,0.01409
16223,0.02242
16224,0.09185
16225,0.01586
16226,0.00715
16227,0.08952
16228,0.38957
16229,0.0158
16230,0.03662
16231,0.01053
16232,0.04325
16233,0.00903
16234,0.07883
16235,0.01499
16236,0.01601
16237,0.01254
16238,0.0064
16239,0.00945
16240,0.00856
16241,0.00981
16242,0.03469
16243,0.02844
16244,0.00417
16245,0.03922
16246,0.03382
16247,0.04242
16248,0.02654
16249,0.02967
16250,0.06237
16251,0.01173
16252,0.02751
16253,0.34258
16254,0.00818
16255,0.02022
16256,0.02392
16257,0.01029
16258,0.01206
16259,0.01614
16260,0.06488
16261,0.72534
16262,0.01702
16263,0.00512
16264,0.01224
16265,0.09314
16266,0.00916
16267,0.05323
16268,0.01075
16269,0.05143
16270,0.0346
16271,0.06992
16272,0.05167
16273,0.01446
16274,0.00705
16275,0.10157
16276,0.00792
16277,0.05528
16278,0.01295
16279,0.00531
16280,0.05887
16281,0.01758
16282,0.00822
16283,0.01598
16284,0.00443
16285,0.03245
16286,0.00502
16287,0.00753
16288,0.22403
16289,0.03304
16290,0.0706
16291,0.03673
16292,0.01627
16293,0.06414
16294,0.05029
16295,0.69854
16296,0.33804
16297,0.05362
16298,0.00735
16299,0.01756
16300,0.09637
16301,0.00884
16302,0.11728
16303,0.0074
16304,0.09234
16305,0.05645
16306,0.00895
16307,0.00462
16308,0.0135
16309,0.01122
16310,0.44747
16311,0.01502
16312,0.05582
16313,0.00975
16314,0.00523
16315,0.03711
16316,0.09665
16317,0.04998
16318,0.02182
16319,0.02797
16320,0.01465
16321,0.00974
16322,0.0076
16323,0.02821
16324,0.01224
16325,0.00873
16326,0.03244
16327,0.05983
16328,0.00511
16329,0.01752
16330,0.10501
16331,0.00475
16332,0.02829
16333,0.00893
16334,0.0175
16335,0.11415
16336,0.03282
16337,0.04683
16338,0.01061
16339,0.01057
16340,0.06766
16341,0.29972
16342,0.29661
16343,0.28087
16344,0.01388
16345,0.25929
16346,0.01359
16347,0.01055
16348,0.00581
16349,0.0754
16350,0.0238
16351,0.0079
16352,0.00953
16353,0.01228
16354,0.06852
16355,0.05174
16356,0.15555
16357,0.02142
16358,0.01258
16359,0.01273
16360,0.09092
16361,0.023
16362,0.00702
16363,0.00764
16364,0.09644
16365,0.1842
16366,0.00724
16367,0.06678
16368,0.05504
16369,0.01024
16370,0.00489
16371,0.01133
16372,0.06638
16373,0.06411
16374,0.06623
16375,0.31522
16376,0.02326
16377,0.00502
16378,0.0103
16379,0.02529
16380,0.00815
16381,0.09471
16382,0.09929
16383,0.06954
16384,0.00712
16385,0.00948
16386,0.01391
16387,0.54785
16388,0.00709
16389,0.01177
16390,0.01834
16391,0.05017
16392,0.00421
16393,0.11492
16394,0.00819
16395,0.00568
16396,0.0254
16397,0.02738
16398,0.07509
16399,0.33087
16400,0.05882
16401,0.05974
16402,0.11889
16403,0.12408
16404,0.00996
16405,0.04539
16406,0.03745
16407,0.00538
16408,0.01692
16409,0.04923
16410,0.02345
16411,0.07971
16412,0.05649
16413,0.00774
16414,0.01809
16415,0.31982
16416,0.00606
16417,0.01613
16418,0.04933
16419,0.01165
16420,0.00875
16421,0.1558
16422,0.02061
16423,0.01636
16424,0.03064
16425,0.02125
16426,0.02886
16427,0.02605
16428,0.01071
16429,0.06429
16430,0.39655
16431,0.07535
16432,0.01015
16433,0.00466
16434,0.08201
16435,0.04483
16436,0.01764
16437,0.45213
16438,0.10778
16439,0.05825
16440,0.01788
16441,0.00845
16442,0.01515
16443,0.05418
16444,0.10515
16445,0.01536
16446,0.01286
16447,0.00519
16448,0.01901
16449,0.54486
16450,0.00545
16451,0.09708
16452,0.00511
16453,0.00811
16454,0.15795
16455,0.28454
16456,0.02246
16457,0.01812
16458,0.04322
16459,0.01754
16460,0.00894
16461,0.00826
16462,0.04107
16463,0.04081
16464,0.06175
16465,0.01062
16466,0.02036
16467,0.01868
16468,0.0097
16469,0.38345
16470,0.00692
16471,0.00893
16472,0.01625
16473,0.64083
16474,0.00468
16475,0.01673
16476,0.01887
16477,0.02401
16478,0.00583
16479,0.01421
16480,0.01781
16481,0.00886
16482,0.02039
16483,0.06323
16484,0.00665
16485,0.03062
16486,0.00797
16487,0.00901
16488,0.06341
16489,0.0315
16490,0.24676
16491,0.09192
16492,0.07695
16493,0.04157
16494,0.12106
16495,0.0045
16496,0.03264
16497,0.00945
16498,0.08095
16499,0.00474
16500,0.01313
16501,0.26411
16502,0.01328
16503,0.00439
16504,0.0472
16505,0.01069
16506,0.02724
16507,0.01262
16508,0.0044
16509,0.12492
16510,0.07716
16511,0.01552
16512,0.15539
16513,0.00674
16514,0.0636
16515,0.41318
16516,0.01549
16517,0.02176
16518,0.02924
16519,0.01389
16520,0.00755
16521,0.29542
16522,0.12933
16523,0.06596
16524,0.02607
16525,0.01461
16526,0.12702
16527,0.06357
16528,0.08019
16529,0.01354
16530,0.0244
16531,0.01967
16532,0.01985
16533,0.30075
16534,0.00849
16535,0.13868
16536,0.07736
16537,0.05337
16538,0.22371
16539,0.06031
16540,0.08098
16541,0.57985
16542,0.01812
16543,0.05329
16544,0.01096
16545,0.00782
16546,0.01499
16547,0.49689
16548,0.05427
16549,0.00749
16550,0.04082
16551,0.00509
16552,0.02651
16553,0.25105
16554,0.06571
16555,0.00662
16556,0.23736
16557,0.00681
16558,0.00691
16559,0.00525
16560,0.01536
16561,0.02462
16562,0.01722
16563,0.00663
16564,0.04911
16565,0.06194
16566,0.00483
16567,0.01034
16568,0.00466
16569,0.00965
16570,0.00696
16571,0.24415
16572,0.00699
16573,0.05972
16574,0.01137
16575,0.33321
16576,0.47178
16577,0.01893
16578,0.03261
16579,0.07001
16580,0.05374
16581,0.00788
16582,0.01177
16583,0.00847
16584,0.01109
16585,0.0879
16586,0.0117
16587,0.28705
16588,0.00865
16589,0.00708
16590,0.1075
16591,0.02952
16592,0.00493
16593,0.01514
16594,0.00496
16595,0.33479
16596,0.00736
16597,0.0081
16598,0.07177
16599,0.02263
16600,0.02466
16601,0.00602
16602,0.06668
16603,0.05396
16604,0.02538
16605,0.07677
16606,0.00433
16607,0.41774
16608,0.36795
16609,0.00763
16610,0.04093
16611,0.01965
16612,0.00667
16613,0.06553
16614,0.12726
16615,0.01856
16616,0.04739
16617,0.06903
16618,0.07944
16619,0.04468
16620,0.03187
16621,0.00462
16622,0.00564
16623,0.02614
16624,0.0671
16625,0.36929
16626,0.13766
16627,0.08797
16628,0.08477
16629,0.07092
16630,0.18921
16631,0.01316
16632,0.0485
16633,0.29659
16634,0.00743
16635,0.01831
16636,0.00814
16637,0.00425
16638,0.01286
16639,0.02383
16640,0.012
16641,0.0077
16642,0.01259
16643,0.00372
16644,0.03896
16645,0.01115
16646,0.00752
16647,0.07096
16648,0.61488
16649,0.0094
16650,0.44674
16651,0.02003
16652,0.00859
16653,0.01294
16654,0.01156
16655,0.03707
16656,0.11794
16657,0.0129
16658,0.05671
16659,0.22896
16660,0.006
16661,0.00687
16662,0.00837
16663,0.06362
16664,0.02655
16665,0.05266
16666,0.01744
16667,0.01068
16668,0.0114
16669,0.42096
16670,0.03804
16671,0.02311
16672,0.01265
16673,0.00815
16674,0.00483
16675,0.00671
16676,0.00568
16677,0.21795
16678,0.46684
16679,0.02419
16680,0.01671
16681,0.02672
16682,0.12093
16683,0.0075
16684,0.13234
16685,0.01049
16686,0.12529
16687,0.24509
16688,0.01669
16689,0.00616
16690,0.05423
16691,0.02288
16692,0.00448
16693,0.00749
16694,0.03518
16695,0.04982
16696,0.0103
16697,0.02649
16698,0.00594
16699,0.0632
16700,0.06047
16701,0.01439
16702,0.00515
16703,0.01183
16704,0.0278
16705,0.02786
16706,0.01299
16707,0.05335
16708,0.43201
16709,0.07688
16710,0.00497
16711,0.02068
16712,0.0064
16713,0.00743
16714,0.00713
16715,0.009
16716,0.00491
16717,0.22404
16718,0.09035
16719,0.01897
16720,0.00917
16721,0.00623
16722,0.00864
16723,0.48389
16724,0.02973
16725,0.07239
16726,0.01751
16727,0.00965
16728,0.00612
16729,0.00676
16730,0.00595
16731,0.02895
16732,0.00769
16733,0.01491
16734,0.03162
16735,0.35045
16736,0.16339
16737,0.23152
16738,0.04448
16739,0.11866
16740,0.03976
16741,0.04824
16742,0.0098
16743,0.00468
16744,0.05478
16745,0.01156
16746,0.00993
16747,0.01816
16748,0.0237
16749,0.0093
16750,0.10288
16751,0.08967
16752,0.09078
16753,0.01397
16754,0.00444
16755,0.01669
16756,0.02217
16757,0.05308
16758,0.00933
16759,0.10564
16760,0.01616
16761,0.0299
16762,0.29616
16763,0.06408
16764,0.01553
16765,0.00614
16766,0.02533
16767,0.00675
16768,0.01807
16769,0.0166
16770,0.0076
16771,0.06662
16772,0.00814
16773,0.00898
16774,0.40328
16775,0.34709
16776,0.02354
16777,0.00886
16778,0.0609
16779,0.00743
16780,0.03084
16781,0.05393
16782,0.09207
16783,0.00632
16784,0.0087
16785,0.00727
16786,0.03676
16787,0.05957
16788,0.00777
16789,0.00978
16790,0.04497
16791,0.0086
16792,0.09242
16793,0.37317
16794,0.24406
16795,0.0259
16796,0.01266
16797,0.1158
16798,0.10403
16799,0.01357
16800,0.0685
16801,0.00591
16802,0.01029
16803,0.35077
16804,0.01022
16805,0.01934
16806,0.01268
16807,0.00631
16808,0.40753
16809,0.10701
16810,0.04736
16811,0.01091
16812,0.00829
16813,0.31951
16814,0.00917
16815,0.12294
16816,0.00748
16817,0.05939
16818,0.05857
16819,0.07035
16820,0.01167
16821,0.11222
16822,0.05757
16823,0.0064
16824,0.03585
16825,0.0113
16826,0.00555
16827,0.00866
16828,0.03287
16829,0.01139
16830,0.01249
16831,0.00648
16832,0.07291
16833,0.00606
16834,0.01565
16835,0.02407
16836,0.02672
16837,0.02344
16838,0.01519
16839,0.00973
16840,0.02273
16841,0.00709
16842,0.12117
16843,0.04498
16844,0.00472
16845,0.01117
16846,0.36003
16847,0.3858
16848,0.00898
16849,0.10193
16850,0.01987
16851,0.1603
16852,0.01119
16853,0.02711
16854,0.00507
16855,0.02125
16856,0.02881
16857,0.0113
16858,0.17988
16859,0.03216
16860,0.00504
16861,0.09147
16862,0.01733
16863,0.13568
16864,0.0105
16865,0.00804
16866,0.00768
16867,0.01501
16868,0.00622
16869,0.16707
16870,0.01125
16871,0.03293
16872,0.01706
16873,0.03836
16874,0.20512
16875,0.00968
16876,0.12504
16877,0.26351
16878,0.00806
16879,0.00807
16880,0.02581
16881,0.36033
16882,0.0099
16883,0.01266
16884,0.00835
16885,0.09902
16886,0.00623
16887,0.07577
16888,0.02064
16889,0.0459
16890,0.00385
16891,0.00656
16892,0.00603
16893,0.00665
16894,0.07483
16895,0.00952
16896,0.09526
16897,0.04314
16898,0.02065
16899,0.00619
16900,0.10841
16901,0.32422
16902,0.19457
16903,0.05563
16904,0.01467
16905,0.05716
16906,0.06498
16907,0.28202
16908,0.00982
16909,0.03352
16910,0.10755
16911,0.06278
16912,0.02544
16913,0.0044
16914,0.00485
16915,0.10253
16916,0.08245
16917,0.00944
16918,0.2435
16919,0.04943
16920,0.34621
16921,0.18524
16922,0.02026
16923,0.01129
16924,0.10472
16925,0.01168
16926,0.02523
16927,0.19679
16928,0.05581
16929,0.06239
16930,0.00489
16931,0.21809
16932,0.17668
16933,0.0471
16934,0.12638
16935,0.00473
16936,0.10031
16937,0.01663
16938,0.0163
16939,0.04515
16940,0.33447
16941,0.00723
16942,0.05698
16943,0.01526
16944,0.00501
16945,0.00558
16946,0.04335
16947,0.15065
16948,0.00807
16949,0.33235
16950,0.24631
16951,0.00793
16952,0.0292
16953,0.00543
16954,0.06348
16955,0.00769
16956,0.11208
16957,0.00445
16958,0.06459
16959,0.01023
16960,0.25647
16961,0.0354
16962,0.01334
16963,0.00562
16964,0.09833
16965,0.00475
16966,0.18596
16967,0.43386
16968,0.02262
16969,0.00596
16970,0.08473
16971,0.01158
16972,0.04689
16973,0.05821
16974,0.00783
16975,0.00461
16976,0.31875
16977,0.01048
16978,0.01168
16979,0.01477
16980,0.04168
16981,0.01417
16982,0.00584
16983,0.03795
16984,0.06803
16985,0.0185
16986,0.0682
16987,0.04969
16988,0.12642
16989,0.04653
16990,0.17312
16991,0.03774
16992,0.05117
16993,0.11227
16994,0.00768
16995,0.02741
16996,0.03138
16997,0.00459
16998,0.01956
16999,0.15482
17000,0.0202
17001,0.09173
17002,0.0073
17003,0.00677
17004,0.01753
17005,0.07816
17006,0.00486
17007,0.02162
17008,0.01026
17009,0.00555
17010,0.01082
17011,0.11956
17012,0.01131
17013,0.01273
17014,0.0125
17015,0.02461
17016,0.09296
17017,0.00416
17018,0.00557
17019,0.01587
17020,0.08185
17021,0.00459
17022,0.03485
17023,0.01078
17024,0.12907
17025,0.00458
17026,0.30985
17027,0.00774
17028,0.05375
17029,0.18487
17030,0.06419
17031,0.02703
17032,0.03458
17033,0.03245
17034,0.01666
17035,0.00711
17036,0.04256
17037,0.02916
17038,0.04679
17039,0.01206
17040,0.05049
17041,0.01364
17042,0.01949
17043,0.0073
17044,0.00691
17045,0.01468
17046,0.02844
17047,0.00497
17048,0.24934
17049,0.00757
17050,0.00522
17051,0.01376
17052,0.1684
17053,0.01367
17054,0.21261
17055,0.01091
17056,0.18585
17057,0.13465
17058,0.10581
17059,0.02688
17060,0.01509
17061,0.03692
17062,0.0333
17063,0.03477
17064,0.04125
17065,0.00766
17066,0.02655
17067,0.01328
17068,0.00907
17069,0.01665
17070,0.0046
17071,0.01368
17072,0.11056
17073,0.01852
17074,0.01307
17075,0.04811
17076,0.0061
17077,0.00481
17078,0.00701
17079,0.00731
17080,0.01597
17081,0.05944
17082,0.01415
17083,0.09626
17084,0.00744
17085,0.08058
17086,0.0204
17087,0.01406
17088,0.04885
17089,0.03079
17090,0.00632
17091,0.137
17092,0.01108
17093,0.25002
17094,0.05347
17095,0.01679
17096,0.01635
17097,0.44273
17098,0.01589
17099,0.01951
17100,0.1968
17101,0.01298
17102,0.047
17103,0.00992
17104,0.27724
17105,0.10283
17106,0.00754
17107,0.00794
17108,0.01398
17109,0.01281
17110,0.0049
17111,0.1149
17112,0.0087
17113,0.01973
17114,0.00416
17115,0.02475
17116,0.06999
17117,0.0051
17118,0.03563
17119,0.00773
17120,0.03084
17121,0.04209
17122,0.61629
17123,0.00392
17124,0.17046
17125,0.06905
17126,0.00886
17127,0.03243
17128,0.01373
17129,0.00499
17130,0.0081
17131,0.00966
17132,0.01052
17133,0.01024
17134,0.03596
17135,0.02732
17136,0.06437
17137,0.04338
17138,0.0119
17139,0.00598
17140,0.00927
17141,0.05872
17142,0.3789
17143,0.00814
17144,0.22838
17145,0.01518
17146,0.01149
17147,0.00996
17148,0.05354
17149,0.01087
17150,0.01469
17151,0.01109
17152,0.00375
17153,0.03995
17154,0.01288
17155,0.03789
17156,0.06228
17157,0.04508
17158,0.01617
17159,0.0077
17160,0.25827
17161,0.00741
17162,0.03945
17163,0.07857
17164,0.06459
17165,0.05046
17166,0.00624
17167,0.02881
17168,0.00761
17169,0.04019
17170,0.02022
17171,0.01349
17172,0.34407
17173,0.00791
17174,0.54576
17175,0.00637
17176,0.24929
17177,0.00853
17178,0.00478
17179,0.03388
17180,0.01254
17181,0.30095
17182,0.01317
17183,0.03136
17184,0.01095
17185,0.00916
17186,0.01925
17187,0.03759
17188,0.01058
17189,0.01847
17190,0.00662
17191,0.13547
17192,0.01348
17193,0.0074
17194,0.01003
17195,0.01444
17196,0.03476
17197,0.01909
17198,0.03049
17199,0.11275
17200,0.01324
17201,0.01382
17202,0.20963
17203,0.60047
17204,0.0143
17205,0.01024
17206,0.0262
17207,0.05927
17208,0.0041
17209,0.03665
17210,0.50414
17211,0.07588
17212,0.01418
17213,0.0292
17214,0.00472
17215,0.01011
17216,0.01465
17217,0.0064
17218,0.05693
17219,0.30103
17220,0.00659
17221,0.06103
17222,0.44066
17223,0.00792
17224,0.01656
17225,0.01593
17226,0.05841
17227,0.01936
17228,0.00965
17229,0.06273
17230,0.04263
17231,0.07087
17232,0.12152
17233,0.10805
17234,0.00739
17235,0.02258
17236,0.05084
17237,0.02339
17238,0.00657
17239,0.00414
17240,0.04805
17241,0.09419
17242,0.28158
17243,0.02741
17244,0.03882
17245,0.02719
17246,0.01798
17247,0.01155
17248,0.01748
17249,0.01521
17250,0.11303
17251,0.00859
17252,0.00853
17253,0.00978
17254,0.05034
17255,0.01217
17256,0.15552
17257,0.01882
17258,0.00453
17259,0.00533
17260,0.13015
17261,0.38458
17262,0.02529
17263,0.09297
17264,0.04674
17265,0.28837
17266,0.00826
17267,0.0377
17268,0.34381
17269,0.01015
17270,0.01325
17271,0.01153
17272,0.0154
17273,0.03541
17274,0.0108
17275,0.04338
17276,0.02957
17277,0.14029
17278,0.06818
17279,0.00813
17280,0.11539
17281,0.06958
17282,0.00974
17283,0.00386
17284,0.00862
17285,0.01209
17286,0.08298
17287,0.008
17288,0.0924
17289,0.05614
17290,0.02402
17291,0.02058
17292,0.01353
17293,0.1377
17294,0.02488
17295,0.05176
17296,0.05112
17297,0.11495
17298,0.01404
17299,0.02583
17300,0.03765
17301,0.0114
17302,0.53624
17303,0.04627
17304,0.00721
17305,0.00597
17306,0.01847
17307,0.01426
17308,0.01179
17309,0.00683
17310,0.01927
17311,0.01195
17312,0.14137
17313,0.00717
17314,0.07571
17315,0.05121
17316,0.06732
17317,0.33567
17318,0.02759
17319,0.14884
17320,0.08055
17321,0.0589
17322,0.25154
17323,0.00691
17324,0.56803
17325,0.13961
17326,0.43477
17327,0.0042
17328,0.01367
17329,0.00401
17330,0.00484
17331,0.00666
17332,0.32396
17333,0.02798
17334,0.0065
17335,0.02936
17336,0.02309
17337,0.01222
17338,0.0219
17339,0.05431
17340,0.0603
17341,0.05849
17342,0.09114
17343,0.05125
17344,0.05661
17345,0.00502
17346,0.00877
17347,0.2055
17348,0.37267
17349,0.00524
17350,0.09255
17351,0.00633
17352,0.00633
17353,0.02349
17354,0.00805
17355,0.00785
17356,0.02312
17357,0.01444
17358,0.00426
17359,0.03537
17360,0.00636
17361,0.18309
17362,0.01161
17363,0.06176
17364,0.15769
17365,0.05054
17366,0.06547
17367,0.02753
17368,0.08211
17369,0.01875
17370,0.05171
17371,0.02918
17372,0.01425
17373,0.00732
17374,0.01504
17375,0.00983
17376,0.02389
17377,0.03041
17378,0.6825
17379,0.41188
17380,0.0173
17381,0.00427
17382,0.00924
17383,0.05149
17384,0.42901
17385,0.58583
17386,0.02917
17387,0.01954
17388,0.01613
17389,0.00584
17390,0.15319
17391,0.00977
17392,0.00733
17393,0.02165
17394,0.22979
17395,0.0064
17396,0.01676
17397,0.00865
17398,0.0894
17399,0.00495
17400,0.02978
17401,0.0188
17402,0.00475
17403,0.00423
17404,0.00796
17405,0.01417
17406,0.01199
17407,0.00593
17408,0.02392
17409,0.10011
17410,0.00509
17411,0.01216
17412,0.01288
17413,0.0729
17414,0.02067
17415,0.01643
17416,0.06155
17417,0.30215
17418,0.02304
17419,0.01584
17420,0.00464
17421,0.00874
17422,0.02504
17423,0.01151
17424,0.00952
17425,0.01016
17426,0.56092
17427,0.0128
17428,0.01008
17429,0.00538
17430,0.00462
17431,0.00511
17432,0.00403
17433,0.46012
17434,0.01008
17435,0.00811
17436,0.10862
17437,0.04433
17438,0.03835
17439,0.03323
17440,0.10733
17441,0.05499
17442,0.00883
17443,0.01854
17444,0.029
17445,0.04263
17446,0.32557
17447,0.04527
17448,0.115
17449,0.05169
17450,0.0106
17451,0.03033
17452,0.068
17453,0.00734
17454,0.06915
17455,0.04224
17456,0.01045
17457,0.00424
17458,0.00826
17459,0.032
17460,0.00827
17461,0.10984
17462,0.00747
17463,0.05117
17464,0.03462
17465,0.30445
17466,0.00929
17467,0.00938
17468,0.09401
17469,0.0055
17470,0.07574
17471,0.0064
17472,0.00894
17473,0.00641
17474,0.01465
17475,0.00656
17476,0.05603
17477,0.00911
17478,0.20345
17479,0.01421
17480,0.00711
17481,0.01521
17482,0.0278
17483,0.05222
17484,0.00443
17485,0.00863
17486,0.27192
17487,0.00741
17488,0.00398
17489,0.01542
17490,0.07989
17491,0.01317
17492,0.03379
17493,0.00676
17494,0.01829
17495,0.00993
17496,0.0341
17497,0.07614
17498,0.01009
17499,0.01613
17500,0.07119
17501,0.00801
17502,0.22896
17503,0.00786
17504,0.00867
17505,0.01586
17506,0.03392
17507,0.06605
17508,0.01241
17509,0.05525
17510,0.04513
17511,0.02088
17512,0.08881
17513,0.00749
17514,0.02086
17515,0.00707
17516,0.13086
17517,0.00754
17518,0.00738
17519,0.01338
17520,0.08273
17521,0.00859
17522,0.00888
17523,0.0133
17524,0.00583
17525,0.00451
17526,0.01436
17527,0.00501
17528,0.00743
17529,0.08384
17530,0.02968
17531,0.01733
17532,0.0557
17533,0.00688
17534,0.01899
17535,0.09321
17536,0.01481
17537,0.00536
17538,0.00869
17539,0.01309
17540,0.07083
17541,0.01141
17542,0.03442
17543,0.07713
17544,0.68982
17545,0.00877
17546,0.0525
17547,0.24529
17548,0.04156
17549,0.11089
17550,0.21351
17551,0.08411
17552,0.0045
17553,0.01082
17554,0.03682
17555,0.0275
17556,0.01912
17557,0.16467
17558,0.01079
17559,0.00433
17560,0.00466
17561,0.00632
17562,0.00768
17563,0.01119
17564,0.05949
17565,0.00654
17566,0.07874
17567,0.04882
17568,0.01439
17569,0.04481
17570,0.00853
17571,0.0291
17572,0.05399
17573,0.09376
17574,0.0267
17575,0.00481
17576,0.00971
17577,0.05112
17578,0.02743
17579,0.07284
17580,0.00726
17581,0.01767
17582,0.24914
17583,0.19729
17584,0.01732
17585,0.01674
17586,0.09007
17587,0.23363
17588,0.0067
17589,0.00725
17590,0.57326
17591,0.00698
17592,0.09457
17593,0.10394
17594,0.04845
17595,0.00981
17596,0.14159
17597,0.00956
17598,0.03124
17599,0.00468
17600,0.03193
17601,0.0051
17602,0.03138
17603,0.01309
17604,0.05785
17605,0.06732
17606,0.17217
17607,0.00648
17608,0.03015
17609,0.05047
17610,0.00994
17611,0.05087
17612,0.33769
17613,0.10764
17614,0.07236
17615,0.01248
17616,0.08209
17617,0.05019
17618,0.00797
17619,0.00695
17620,0.05275
17621,0.05138
17622,0.01018
17623,0.0159
17624,0.12316
17625,0.02229
17626,0.00815
17627,0.03562
17628,0.012
17629,0.1351
17630,0.03907
17631,0.14051
17632,0.00855
17633,0.3161
17634,0.13774
17635,0.09982
17636,0.01507
17637,0.54061
17638,0.00362
17639,0.00886
17640,0.01418
17641,0.04955
17642,0.00845
17643,0.04318
17644,0.01062
17645,0.01269
17646,0.04152
17647,0.01032
17648,0.00509
17649,0.53001
17650,0.09782
17651,0.03488
17652,0.02315
17653,0.01795
17654,0.00683
17655,0.10941
17656,0.32965
17657,0.00923
17658,0.46374
17659,0.14621
